observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
waveUrta_2025_01_27__19_53_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_53_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_53_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.009299,0.014689,human,HS,,,,
waveUrta_2025_01_27__19_53_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_53_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_53_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.027898,0.040179,human,HS,,,,
waveUrta_2025_01_27__19_53_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_53_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_53_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.020112,0.027218,human,HS,,,,
waveUrta_2025_01_27__19_53_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_53_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_53_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Insecta,,,,,,,,,,,0.007029,0.010369,human,HS,,,,
waveUrta_2025_01_27__19_53_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_53_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_53_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.007894,0.013393,human,HS,,,,
waveUrta_2025_01_27__19_53_06_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_53_06_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_53_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.008975,0.012817,human,HS,,,,
waveUrta_2025_01_27__19_53_06_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_53_06_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_53_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Lepidoptera,,,,,,,,,,,0.108456,0.151354,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diabrotica,,,,,,,,,,,0.031899,0.056884,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.036548,0.058612,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.026060,0.042771,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.039144,0.053427,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.032656,0.055012,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Lepidoptera,,,,,,,,,,,0.037738,0.063220,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.019896,0.026642,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.033953,0.051555,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.037522,0.055300,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.015355,0.020449,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.016220,0.025634,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Lepidoptera,,,,,,,,,,,0.017409,0.031538,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.026276,0.039459,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_13_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_13_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.025411,0.034706,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_14_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_14_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.023897,0.046083,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_15_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_15_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.015679,0.022897,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_16_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_16_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Insecta,,,,,,,,,,,0.007137,0.009505,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_17_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_17_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.006488,0.012961,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_18_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_18_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.008651,0.015697,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_19_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_19_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.007029,0.012385,human,HS,,,,
waveUrta_2025_01_27__19_54_06_HDR0_20_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_54_06_HDR0_20_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_54_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Lepidoptera,,,,,,,,,,,0.021951,0.046083,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.031358,0.044787,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Lepidoptera,,,,,,,,,,,0.073962,0.142569,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.035143,0.061204,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.031142,0.044211,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.016544,0.022897,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diabrotica,,,,,,,,,,,0.029952,0.049395,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.034710,0.046803,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.041306,0.059332,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.031899,0.044787,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.012651,0.023329,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.031791,0.050403,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.014922,0.024482,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Lepidoptera,,,,,,,,,,,0.024113,0.039891,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_13_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_13_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.039035,0.061060,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_14_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_14_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.007569,0.014113,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_15_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_15_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.006812,0.012097,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_16_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_16_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.009407,0.016993,human,HS,,,,
waveUrta_2025_01_27__19_55_06_HDR0_17_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_55_06_HDR0_17_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_55_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Lepidoptera,,,,,,,,,,,0.021843,0.044787,human,HS,,,,
waveUrta_2025_01_27__19_56_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_56_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_56_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.025411,0.034562,human,HS,,,,
waveUrta_2025_01_27__19_56_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_56_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_56_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diabrotica,,,,,,,,,,,0.028114,0.045651,human,HS,,,,
waveUrta_2025_01_27__19_56_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_56_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_56_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Lepidoptera,,,,,,,,,,,0.074611,0.145593,human,HS,,,,
waveUrta_2025_01_27__19_56_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_56_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_56_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.030493,0.045507,human,HS,,,,
waveUrta_2025_01_27__19_56_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_56_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_56_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.038387,0.055156,human,HS,,,,
waveUrta_2025_01_27__19_56_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_56_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_56_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.022816,0.039315,human,HS,,,,
waveUrta_2025_01_27__19_56_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_1508m_waveUrta_2025-01-27,waveUrta_2025_01_27__19_56_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,waveUrta_2025_01_27__19_56_06_HDR0.jpg,2025-01-27T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.028763,0.048099,human,HS,,,,
